36 tix (tf                      ) * (log((N - n + 0.5) / (n + 0.5))) / (1.0          )
37 tic (tf                      ) * (log((N - n + 0.5) / (n + 0.5))) / (1.0 / |v|    )
38 tid (tf                      ) * (log((N - n + 0.5) / (n + 0.5))) / (dl           )
39 til (tf                      ) * (log((N - n + 0.5) / (n + 0.5))) / (log(dl)      )
40 tia (tf                      ) * (log((N - n + 0.5) / (n + 0.5))) / (log(dl / adl))

41 nxx (0.5 + 0.5 * tf / max(tf)) * (1.0                           ) / (1.0          )
42 nxc (0.5 + 0.5 * tf / max(tf)) * (1.0                           ) / (1.0 / |v|    )
43 nxd (0.5 + 0.5 * tf / max(tf)) * (1.0                           ) / (dl           )
44 nxl (0.5 + 0.5 * tf / max(tf)) * (1.0                           ) / (log(dl)      )
45 nxa (0.5 + 0.5 * tf / max(tf)) * (1.0                           ) / (log(dl / adl))

46 nfx (0.5 + 0.5 * tf / max(tf)) * (log(N / n)                    ) / (1.0          )
47 nfc (0.5 + 0.5 * tf / max(tf)) * (log(N / n)                    ) / (1.0 / |v|    )
48 nfd (0.5 + 0.5 * tf / max(tf)) * (log(N / n)                    ) / (dl           )
49 nfl (0.5 + 0.5 * tf / max(tf)) * (log(N / n)                    ) / (log(dl)      )
50 nfa (0.5 + 0.5 * tf / max(tf)) * (log(N / n)                    ) / (log(dl / adl))

51 npx (0.5 + 0.5 * tf / max(tf)) * (log((N - n) / n)              ) / (1.0          )
52 npc (0.5 + 0.5 * tf / max(tf)) * (log((N - n) / n)              ) / (1.0 / |v|    )
53 npd (0.5 + 0.5 * tf / max(tf)) * (log((N - n) / n)              ) / (dl           )
54 npl (0.5 + 0.5 * tf / max(tf)) * (log((N - n) / n)              ) / (log(dl)      )
55 npa (0.5 + 0.5 * tf / max(tf)) * (log((N - n) / n)              ) / (log(dl / adl))

56 nix (0.5 + 0.5 * tf / max(tf)) * (log((N - n + 0.5) / (n + 0.5))) / (1.0          )
57 nic (0.5 + 0.5 * tf / max(tf)) * (log((N - n + 0.5) / (n + 0.5))) / (1.0 / |v|    )
58 nid (0.5 + 0.5 * tf / max(tf)) * (log((N - n + 0.5) / (n + 0.5))) / (dl           )
59 nil (0.5 + 0.5 * tf / max(tf)) * (log((N - n + 0.5) / (n + 0.5))) / (log(dl)      )
60 nia (0.5 + 0.5 * tf / max(tf)) * (log((N - n + 0.5) / (n + 0.5))) / (log(dl / adl))

61 lxx (log(tf)                 ) * (1.0                           ) / (1.0          )
62 lxc (log(tf)                 ) * (1.0                           ) / (1.0 / |v|    )
63 lxd (log(tf)                 ) * (1.0                           ) / (dl           )
64 lxl (log(tf)                 ) * (1.0                           ) / (log(dl)      )
65 lxa (log(tf)                 ) * (1.0                           ) / (log(dl / adl))

66 lfx (log(tf)                 ) * (log(N / n)                    ) / (1.0          )
67 lfc (log(tf)                 ) * (log(N / n)                    ) / (1.0 / |v|    )
68 lfd (log(tf)                 ) * (log(N / n)                    ) / (dl           )
69 lfl (log(tf)                 ) * (log(N / n)                    ) / (log(dl)      )
70 lfa (log(tf)                 ) * (log(N / n)                    ) / (log(dl / adl))

71 lpx (log(tf)                 ) * (log((N - n) / n)              ) / (1.0          )
72 lpc (log(tf)                 ) * (log((N - n) / n)              ) / (1.0 / |v|    )
73 lpd (log(tf)                 ) * (log((N - n) / n)              ) / (dl           )
74 lpl (log(tf)                 ) * (log((N - n) / n)              ) / (log(dl)      )
75 lpa (log(tf)                 ) * (log((N - n) / n)              ) / (log(dl / adl))

76 lix (log(tf)                 ) * (log((N - n + 0.5) / (n + 0.5))) / (1.0          )
77 lic (log(tf)                 ) * (log((N - n + 0.5) / (n + 0.5))) / (1.0 / |v|    )
78 lid (log(tf)                 ) * (log((N - n + 0.5) / (n + 0.5))) / (dl           )
79 lil (log(tf)                 ) * (log((N - n + 0.5) / (n + 0.5))) / (log(dl)      )
80 lia (log(tf)                 ) * (log((N - n + 0.5) / (n + 0.5))) / (log(dl / adl))

